child_name,filename,speaker,source,model_name,model_type,n_unique_nouns_in_session,tpr_the,tpr_a,tpr_overall,n_transitions_to_the,n_transitions_to_a,n_previous_a,n_previous_the,n_maintained,n_total,tpr
Nicole,./data/CHILDES/Manchester/Nicole/020706.cha,other_adult,human,Human,baseline_unrestricted,86,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020909.cha,child,human,Human,baseline_unrestricted,80,0.0,0.0,0.0,0,0,5,3,8,8,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020909.cha,mother,human,Human,baseline_unrestricted,80,0.2,0.6666666666666666,0.375,1,2,5,3,5,8,0.375
Nicole,./data/CHILDES/Manchester/Nicole/020909.cha,other_adult,human,Human,baseline_unrestricted,80,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/021008.cha,child,human,Human,baseline_unrestricted,74,0.0,0.5,0.2857142857142857,0,2,3,4,5,7,0.2857142857142857
Nicole,./data/CHILDES/Manchester/Nicole/021008.cha,mother,human,Human,baseline_unrestricted,74,0.2727272727272727,0.0,0.23076923076923078,3,0,11,2,10,13,0.23076923076923078
Nicole,./data/CHILDES/Manchester/Nicole/021008.cha,other_adult,human,Human,baseline_unrestricted,74,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020115.cha,child,human,Human,baseline_unrestricted,59,0.0,1.0,0.75,0,3,1,3,1,4,0.75
Nicole,./data/CHILDES/Manchester/Nicole/020115.cha,mother,human,Human,baseline_unrestricted,59,0.0,,0.0,0,0,4,0,4,4,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020115.cha,other_adult,human,Human,baseline_unrestricted,59,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020101.cha,child,human,Human,baseline_unrestricted,67,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020101.cha,mother,human,Human,baseline_unrestricted,67,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020101.cha,other_adult,human,Human,baseline_unrestricted,67,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020317.cha,child,human,Human,baseline_unrestricted,97,0.0,0.3333333333333333,0.16666666666666666,0,2,6,6,10,12,0.16666666666666666
Nicole,./data/CHILDES/Manchester/Nicole/020317.cha,mother,human,Human,baseline_unrestricted,97,0.375,0.25,0.3333333333333333,3,1,8,4,8,12,0.3333333333333333
Nicole,./data/CHILDES/Manchester/Nicole/020317.cha,other_adult,human,Human,baseline_unrestricted,97,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020303.cha,child,human,Human,baseline_unrestricted,92,0.0,0.75,0.23076923076923078,0,3,9,4,10,13,0.23076923076923078
Nicole,./data/CHILDES/Manchester/Nicole/020303.cha,mother,human,Human,baseline_unrestricted,92,0.2,,0.2,3,0,15,0,12,15,0.2
Nicole,./data/CHILDES/Manchester/Nicole/020303.cha,other_adult,human,Human,baseline_unrestricted,92,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020505.cha,child,human,Human,baseline_unrestricted,66,,0.0,0.0,0,0,0,1,1,1,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020505.cha,mother,human,Human,baseline_unrestricted,66,0.0,,0.0,0,0,1,0,1,1,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020505.cha,other_adult,human,Human,baseline_unrestricted,66,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/030003.cha,child,human,Human,baseline_unrestricted,74,0.0,0.375,0.3,0,3,2,8,7,10,0.3
Nicole,./data/CHILDES/Manchester/Nicole/030003.cha,mother,human,Human,baseline_unrestricted,74,0.0,0.14285714285714285,0.1,0,1,3,7,9,10,0.1
Nicole,./data/CHILDES/Manchester/Nicole/030003.cha,other_adult,human,Human,baseline_unrestricted,74,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020205.cha,child,human,Human,baseline_unrestricted,97,0.0,,0.0,0,0,1,0,1,1,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020205.cha,mother,human,Human,baseline_unrestricted,97,0.3333333333333333,,0.3333333333333333,1,0,3,0,2,3,0.3333333333333333
Nicole,./data/CHILDES/Manchester/Nicole/020205.cha,other_adult,human,Human,baseline_unrestricted,97,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020429.cha,child,human,Human,baseline_unrestricted,93,0.0,0.0,0.0,0,0,4,1,5,5,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020429.cha,mother,human,Human,baseline_unrestricted,93,0.2,1.0,0.3333333333333333,1,1,5,1,4,6,0.3333333333333333
Nicole,./data/CHILDES/Manchester/Nicole/020429.cha,other_adult,human,Human,baseline_unrestricted,93,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020616.cha,child,human,Human,baseline_unrestricted,73,0.0,0.5,0.2,0,1,3,2,4,5,0.2
Nicole,./data/CHILDES/Manchester/Nicole/020616.cha,mother,human,Human,baseline_unrestricted,73,0.0,0.0,0.0,0,0,5,1,6,6,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020616.cha,other_adult,human,Human,baseline_unrestricted,73,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020400.cha,child,human,Human,baseline_unrestricted,76,0.5,0.5,0.5,1,1,2,2,2,4,0.5
Nicole,./data/CHILDES/Manchester/Nicole/020400.cha,mother,human,Human,baseline_unrestricted,76,0.0,,0.0,0,0,5,0,5,5,0.0
Nicole,./data/CHILDES/Manchester/Nicole/020400.cha,other_adult,human,Human,baseline_unrestricted,76,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020212.cha,child,human,Human,baseline_unrestricted,80,0.25,1.0,0.4,1,1,4,1,3,5,0.4
Nicole,./data/CHILDES/Manchester/Nicole/020212.cha,mother,human,Human,baseline_unrestricted,80,0.4,,0.4,2,0,5,0,3,5,0.4
Nicole,./data/CHILDES/Manchester/Nicole/020212.cha,other_adult,human,Human,baseline_unrestricted,80,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/021118.cha,child,human,Human,baseline_unrestricted,61,0.0,0.0,0.0,0,0,1,5,6,6,0.0
Nicole,./data/CHILDES/Manchester/Nicole/021118.cha,mother,human,Human,baseline_unrestricted,61,,0.0,0.0,0,0,0,3,3,3,0.0
Nicole,./data/CHILDES/Manchester/Nicole/021118.cha,other_adult,human,Human,baseline_unrestricted,61,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020820.cha,child,human,Human,baseline_unrestricted,105,0.0,1.0,0.25,0,3,9,3,9,12,0.25
Nicole,./data/CHILDES/Manchester/Nicole/020820.cha,mother,human,Human,baseline_unrestricted,105,0.42857142857142855,0.0,0.4,6,0,14,1,9,15,0.4
Nicole,./data/CHILDES/Manchester/Nicole/020820.cha,other_adult,human,Human,baseline_unrestricted,105,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/030010.cha,child,human,Human,baseline_unrestricted,72,0.09090909090909091,0.0,0.06666666666666667,1,0,11,4,14,15,0.06666666666666667
Nicole,./data/CHILDES/Manchester/Nicole/030010.cha,mother,human,Human,baseline_unrestricted,72,0.0,0.0,0.0,0,0,10,6,16,16,0.0
Nicole,./data/CHILDES/Manchester/Nicole/030010.cha,other_adult,human,Human,baseline_unrestricted,72,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020611.cha,child,human,Human,baseline_unrestricted,28,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020611.cha,mother,human,Human,baseline_unrestricted,28,,,,0,0,0,0,0,0,
Nicole,./data/CHILDES/Manchester/Nicole/020611.cha,other_adult,human,Human,baseline_unrestricted,28,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020422.cha,child,human,Human,baseline_unrestricted,88,0.36363636363636365,0.125,0.2222222222222222,4,2,11,16,21,27,0.2222222222222222
Warren,./data/CHILDES/Manchester/Warren/020422.cha,mother,human,Human,baseline_unrestricted,88,0.2,0.08695652173913043,0.13157894736842105,3,2,15,23,33,38,0.13157894736842105
Warren,./data/CHILDES/Manchester/Warren/020422.cha,other_adult,human,Human,baseline_unrestricted,88,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/011006.cha,child,human,Human,baseline_unrestricted,80,0.2857142857142857,0.08333333333333333,0.19230769230769232,4,1,14,12,21,26,0.19230769230769232
Warren,./data/CHILDES/Manchester/Warren/011006.cha,mother,human,Human,baseline_unrestricted,80,0.125,0.25,0.20833333333333334,1,4,8,16,19,24,0.20833333333333334
Warren,./data/CHILDES/Manchester/Warren/011006.cha,other_adult,human,Human,baseline_unrestricted,80,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020218.cha,child,human,Human,baseline_unrestricted,104,0.25,0.05263157894736842,0.12903225806451613,3,1,12,19,27,31,0.12903225806451613
Warren,./data/CHILDES/Manchester/Warren/020218.cha,mother,human,Human,baseline_unrestricted,104,0.23076923076923078,0.27586206896551724,0.2619047619047619,3,8,13,29,31,42,0.2619047619047619
Warren,./data/CHILDES/Manchester/Warren/020218.cha,other_adult,human,Human,baseline_unrestricted,104,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020024.cha,child,human,Human,baseline_unrestricted,91,0.16666666666666666,0.18181818181818182,0.17647058823529413,1,2,6,11,14,17,0.17647058823529413
Warren,./data/CHILDES/Manchester/Warren/020024.cha,mother,human,Human,baseline_unrestricted,91,0.3333333333333333,0.07692307692307693,0.18181818181818182,3,1,9,13,18,22,0.18181818181818182
Warren,./data/CHILDES/Manchester/Warren/020024.cha,other_adult,human,Human,baseline_unrestricted,91,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020810.cha,child,human,Human,baseline_unrestricted,107,0.15384615384615385,0.5555555555555556,0.3181818181818182,2,5,13,9,15,22,0.3181818181818182
Warren,./data/CHILDES/Manchester/Warren/020810.cha,mother,human,Human,baseline_unrestricted,107,0.13043478260869565,0.2857142857142857,0.16666666666666666,3,2,23,7,25,30,0.16666666666666666
Warren,./data/CHILDES/Manchester/Warren/020810.cha,other_adult,human,Human,baseline_unrestricted,107,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020623.cha,child,human,Human,baseline_unrestricted,56,0.0,0.5384615384615384,0.3888888888888889,0,7,5,13,11,18,0.3888888888888889
Warren,./data/CHILDES/Manchester/Warren/020623.cha,mother,human,Human,baseline_unrestricted,56,0.5714285714285714,0.0,0.4,8,0,14,6,12,20,0.4
Warren,./data/CHILDES/Manchester/Warren/020623.cha,other_adult,human,Human,baseline_unrestricted,56,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/011029.cha,child,human,Human,baseline_unrestricted,62,0.25,0.125,0.15,1,2,4,16,17,20,0.15
Warren,./data/CHILDES/Manchester/Warren/011029.cha,mother,human,Human,baseline_unrestricted,62,0.625,0.08333333333333333,0.3,5,1,8,12,14,20,0.3
Warren,./data/CHILDES/Manchester/Warren/011029.cha,other_adult,human,Human,baseline_unrestricted,62,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/011015.cha,child,human,Human,baseline_unrestricted,99,0.6666666666666666,0.1111111111111111,0.3888888888888889,6,1,9,9,11,18,0.3888888888888889
Warren,./data/CHILDES/Manchester/Warren/011015.cha,mother,human,Human,baseline_unrestricted,99,0.25,0.13333333333333333,0.17391304347826086,2,2,8,15,19,23,0.17391304347826086
Warren,./data/CHILDES/Manchester/Warren/011015.cha,other_adult,human,Human,baseline_unrestricted,99,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020624.cha,child,human,Human,baseline_unrestricted,65,0.0,0.5555555555555556,0.35714285714285715,0,5,5,9,9,14,0.35714285714285715
Warren,./data/CHILDES/Manchester/Warren/020624.cha,mother,human,Human,baseline_unrestricted,65,0.5,0.0,0.38461538461538464,5,0,10,3,8,13,0.38461538461538464
Warren,./data/CHILDES/Manchester/Warren/020624.cha,other_adult,human,Human,baseline_unrestricted,65,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020816.cha,child,human,Human,baseline_unrestricted,116,0.0,0.21052631578947367,0.16,0,4,6,19,21,25,0.16
Warren,./data/CHILDES/Manchester/Warren/020816.cha,mother,human,Human,baseline_unrestricted,116,0.1875,0.0,0.11538461538461539,3,0,16,10,23,26,0.11538461538461539
Warren,./data/CHILDES/Manchester/Warren/020816.cha,other_adult,human,Human,baseline_unrestricted,116,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020520.cha,child,human,Human,baseline_unrestricted,109,0.38461538461538464,0.25,0.30303030303030304,5,5,13,20,23,33,0.30303030303030304
Warren,./data/CHILDES/Manchester/Warren/020520.cha,mother,human,Human,baseline_unrestricted,109,0.3125,0.1,0.19444444444444445,5,2,16,20,29,36,0.19444444444444445
Warren,./data/CHILDES/Manchester/Warren/020520.cha,other_adult,human,Human,baseline_unrestricted,109,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/011104.cha,child,human,Human,baseline_unrestricted,82,0.6666666666666666,0.0625,0.15789473684210525,2,1,3,16,16,19,0.15789473684210525
Warren,./data/CHILDES/Manchester/Warren/011104.cha,mother,human,Human,baseline_unrestricted,82,0.5,0.15384615384615385,0.2631578947368421,3,2,6,13,14,19,0.2631578947368421
Warren,./data/CHILDES/Manchester/Warren/011104.cha,other_adult,human,Human,baseline_unrestricted,82,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020721.cha,child,human,Human,baseline_unrestricted,108,0.2222222222222222,0.5384615384615384,0.4090909090909091,2,7,9,13,13,22,0.4090909090909091
Warren,./data/CHILDES/Manchester/Warren/020721.cha,mother,human,Human,baseline_unrestricted,108,0.3888888888888889,0.18181818181818182,0.3103448275862069,7,2,18,11,20,29,0.3103448275862069
Warren,./data/CHILDES/Manchester/Warren/020721.cha,other_adult,human,Human,baseline_unrestricted,108,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020325.cha,child,human,Human,baseline_unrestricted,112,0.42857142857142855,0.2857142857142857,0.35714285714285715,6,4,14,14,18,28,0.35714285714285715
Warren,./data/CHILDES/Manchester/Warren/020325.cha,mother,human,Human,baseline_unrestricted,112,0.4375,0.4,0.41935483870967744,7,6,16,15,18,31,0.41935483870967744
Warren,./data/CHILDES/Manchester/Warren/020325.cha,other_adult,human,Human,baseline_unrestricted,112,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020708.cha,child,human,Human,baseline_unrestricted,98,0.0,0.38461538461538464,0.18518518518518517,0,5,14,13,22,27,0.18518518518518517
Warren,./data/CHILDES/Manchester/Warren/020708.cha,mother,human,Human,baseline_unrestricted,98,0.3888888888888889,0.2857142857142857,0.36,7,2,18,7,16,25,0.36
Warren,./data/CHILDES/Manchester/Warren/020708.cha,other_adult,human,Human,baseline_unrestricted,98,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020308.cha,child,human,Human,baseline_unrestricted,116,0.08333333333333333,0.375,0.25,1,6,12,16,21,28,0.25
Warren,./data/CHILDES/Manchester/Warren/020308.cha,mother,human,Human,baseline_unrestricted,116,0.4444444444444444,0.09090909090909091,0.3103448275862069,8,1,18,11,20,29,0.3103448275862069
Warren,./data/CHILDES/Manchester/Warren/020308.cha,other_adult,human,Human,baseline_unrestricted,116,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020527.cha,child,human,Human,baseline_unrestricted,91,0.25,0.1111111111111111,0.17647058823529413,4,2,16,18,28,34,0.17647058823529413
Warren,./data/CHILDES/Manchester/Warren/020527.cha,mother,human,Human,baseline_unrestricted,91,0.3888888888888889,0.3888888888888889,0.3888888888888889,7,7,18,18,22,36,0.3888888888888889
Warren,./data/CHILDES/Manchester/Warren/020527.cha,other_adult,human,Human,baseline_unrestricted,91,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020916.cha,child,human,Human,baseline_unrestricted,79,0.0,0.5555555555555556,0.29411764705882354,0,5,8,9,12,17,0.29411764705882354
Warren,./data/CHILDES/Manchester/Warren/020916.cha,mother,human,Human,baseline_unrestricted,79,0.3888888888888889,0.0,0.3333333333333333,7,0,18,3,14,21,0.3333333333333333
Warren,./data/CHILDES/Manchester/Warren/020916.cha,other_adult,human,Human,baseline_unrestricted,79,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/011126.cha,child,human,Human,baseline_unrestricted,110,0.2,0.2222222222222222,0.21428571428571427,2,4,10,18,22,28,0.21428571428571427
Warren,./data/CHILDES/Manchester/Warren/011126.cha,mother,human,Human,baseline_unrestricted,110,0.45454545454545453,0.15384615384615385,0.2916666666666667,5,2,11,13,17,24,0.2916666666666667
Warren,./data/CHILDES/Manchester/Warren/011126.cha,other_adult,human,Human,baseline_unrestricted,110,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020705.cha,child,human,Human,baseline_unrestricted,52,0.5714285714285714,0.2,0.4166666666666667,4,1,7,5,7,12,0.4166666666666667
Warren,./data/CHILDES/Manchester/Warren/020705.cha,mother,human,Human,baseline_unrestricted,52,0.16666666666666666,0.375,0.2857142857142857,1,3,6,8,10,14,0.2857142857142857
Warren,./data/CHILDES/Manchester/Warren/020705.cha,other_adult,human,Human,baseline_unrestricted,52,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020513.cha,child,human,Human,baseline_unrestricted,118,0.2,0.25925925925925924,0.24324324324324326,2,7,10,27,28,37,0.24324324324324326
Warren,./data/CHILDES/Manchester/Warren/020513.cha,mother,human,Human,baseline_unrestricted,118,0.46153846153846156,0.09090909090909091,0.2916666666666667,12,2,26,22,34,48,0.2916666666666667
Warren,./data/CHILDES/Manchester/Warren/020513.cha,other_adult,human,Human,baseline_unrestricted,118,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020712.cha,child,human,Human,baseline_unrestricted,110,0.058823529411764705,0.4117647058823529,0.23529411764705882,1,7,17,17,26,34,0.23529411764705882
Warren,./data/CHILDES/Manchester/Warren/020712.cha,mother,human,Human,baseline_unrestricted,110,0.2,0.2222222222222222,0.20588235294117646,5,2,25,9,27,34,0.20588235294117646
Warren,./data/CHILDES/Manchester/Warren/020712.cha,other_adult,human,Human,baseline_unrestricted,110,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020302.cha,child,human,Human,baseline_unrestricted,110,0.1111111111111111,0.2,0.17647058823529413,1,5,9,25,28,34,0.17647058823529413
Warren,./data/CHILDES/Manchester/Warren/020302.cha,mother,human,Human,baseline_unrestricted,110,0.3076923076923077,0.17857142857142858,0.21951219512195122,4,5,13,28,32,41,0.21951219512195122
Warren,./data/CHILDES/Manchester/Warren/020302.cha,other_adult,human,Human,baseline_unrestricted,110,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020114.cha,child,human,Human,baseline_unrestricted,82,1.0,0.15384615384615385,0.26666666666666666,2,2,2,13,11,15,0.26666666666666666
Warren,./data/CHILDES/Manchester/Warren/020114.cha,mother,human,Human,baseline_unrestricted,82,0.25,0.1111111111111111,0.15384615384615385,1,1,4,9,11,13,0.15384615384615385
Warren,./data/CHILDES/Manchester/Warren/020114.cha,other_adult,human,Human,baseline_unrestricted,82,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020128.cha,child,human,Human,baseline_unrestricted,102,0.4,0.0,0.16666666666666666,2,0,5,7,10,12,0.16666666666666666
Warren,./data/CHILDES/Manchester/Warren/020128.cha,mother,human,Human,baseline_unrestricted,102,0.14285714285714285,0.2727272727272727,0.2222222222222222,1,3,7,11,14,18,0.2222222222222222
Warren,./data/CHILDES/Manchester/Warren/020128.cha,other_adult,human,Human,baseline_unrestricted,102,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020101.cha,child,human,Human,baseline_unrestricted,77,0.0,0.23076923076923078,0.21428571428571427,0,3,1,13,11,14,0.21428571428571427
Warren,./data/CHILDES/Manchester/Warren/020101.cha,mother,human,Human,baseline_unrestricted,77,0.6,0.1,0.26666666666666666,3,1,5,10,11,15,0.26666666666666666
Warren,./data/CHILDES/Manchester/Warren/020101.cha,other_adult,human,Human,baseline_unrestricted,77,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020920.cha,child,human,Human,baseline_unrestricted,120,0.2,0.5555555555555556,0.42857142857142855,1,5,5,9,8,14,0.42857142857142855
Warren,./data/CHILDES/Manchester/Warren/020920.cha,mother,human,Human,baseline_unrestricted,120,0.4666666666666667,0.0,0.30434782608695654,7,0,15,8,16,23,0.30434782608695654
Warren,./data/CHILDES/Manchester/Warren/020920.cha,other_adult,human,Human,baseline_unrestricted,120,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020707.cha,child,human,Human,baseline_unrestricted,51,1.0,0.375,0.5,2,3,2,8,5,10,0.5
Warren,./data/CHILDES/Manchester/Warren/020707.cha,mother,human,Human,baseline_unrestricted,51,0.6,0.1111111111111111,0.2857142857142857,3,1,5,9,10,14,0.2857142857142857
Warren,./data/CHILDES/Manchester/Warren/020707.cha,other_adult,human,Human,baseline_unrestricted,51,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020205.cha,child,human,Human,baseline_unrestricted,106,0.5,0.07692307692307693,0.23809523809523808,4,1,8,13,16,21,0.23809523809523808
Warren,./data/CHILDES/Manchester/Warren/020205.cha,mother,human,Human,baseline_unrestricted,106,0.42857142857142855,0.15,0.2222222222222222,3,3,7,20,21,27,0.2222222222222222
Warren,./data/CHILDES/Manchester/Warren/020205.cha,other_adult,human,Human,baseline_unrestricted,106,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020824.cha,child,human,Human,baseline_unrestricted,112,0.36363636363636365,0.7142857142857143,0.56,4,10,11,14,11,25,0.56
Warren,./data/CHILDES/Manchester/Warren/020824.cha,mother,human,Human,baseline_unrestricted,112,0.28,0.0,0.2413793103448276,7,0,25,4,22,29,0.2413793103448276
Warren,./data/CHILDES/Manchester/Warren/020824.cha,other_adult,human,Human,baseline_unrestricted,112,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020400.cha,child,human,Human,baseline_unrestricted,110,0.4,0.25,0.3333333333333333,4,2,10,8,12,18,0.3333333333333333
Warren,./data/CHILDES/Manchester/Warren/020400.cha,mother,human,Human,baseline_unrestricted,110,0.46153846153846156,0.0,0.3,6,0,13,7,14,20,0.3
Warren,./data/CHILDES/Manchester/Warren/020400.cha,other_adult,human,Human,baseline_unrestricted,110,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020212.cha,child,human,Human,baseline_unrestricted,96,0.4444444444444444,0.15,0.2413793103448276,4,3,9,20,22,29,0.2413793103448276
Warren,./data/CHILDES/Manchester/Warren/020212.cha,mother,human,Human,baseline_unrestricted,96,0.36363636363636365,0.13636363636363635,0.21212121212121213,4,3,11,22,26,33,0.21212121212121213
Warren,./data/CHILDES/Manchester/Warren/020212.cha,other_adult,human,Human,baseline_unrestricted,96,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020017.cha,child,human,Human,baseline_unrestricted,101,0.25,0.4,0.35714285714285715,1,4,4,10,9,14,0.35714285714285715
Warren,./data/CHILDES/Manchester/Warren/020017.cha,mother,human,Human,baseline_unrestricted,101,0.3,0.14285714285714285,0.23529411764705882,3,1,10,7,13,17,0.23529411764705882
Warren,./data/CHILDES/Manchester/Warren/020017.cha,other_adult,human,Human,baseline_unrestricted,101,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020003.cha,child,human,Human,baseline_unrestricted,97,0.0,0.3333333333333333,0.2,0,3,6,9,12,15,0.2
Warren,./data/CHILDES/Manchester/Warren/020003.cha,mother,human,Human,baseline_unrestricted,97,0.46153846153846156,0.25,0.38095238095238093,6,2,13,8,13,21,0.38095238095238093
Warren,./data/CHILDES/Manchester/Warren/020003.cha,other_adult,human,Human,baseline_unrestricted,97,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020413.cha,child,human,Human,baseline_unrestricted,119,0.26666666666666666,0.09090909090909091,0.16216216216216217,4,2,15,22,31,37,0.16216216216216217
Warren,./data/CHILDES/Manchester/Warren/020413.cha,mother,human,Human,baseline_unrestricted,119,0.35714285714285715,0.15789473684210525,0.24242424242424243,5,3,14,19,25,33,0.24242424242424243
Warren,./data/CHILDES/Manchester/Warren/020413.cha,other_adult,human,Human,baseline_unrestricted,119,,,,0,0,0,0,0,0,
Warren,./data/CHILDES/Manchester/Warren/020604.cha,child,human,Human,baseline_unrestricted,116,0.3333333333333333,0.3181818181818182,0.3225806451612903,3,7,9,22,21,31,0.3225806451612903
Warren,./data/CHILDES/Manchester/Warren/020604.cha,mother,human,Human,baseline_unrestricted,116,0.6,0.19047619047619047,0.3611111111111111,9,4,15,21,23,36,0.3611111111111111
Warren,./data/CHILDES/Manchester/Warren/020604.cha,other_adult,human,Human,baseline_unrestricted,116,,,,0,0,0,0,0,0,
